County,State,Population,Median Age,Household Income,Poverty Rate,Unemployment Rate,High School Rate,College Rate,Uneducated Rate,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate
Delaware County,IA,1724.4444444444443,43.63333333333333,66958.11111111111,9.010845018583355,1.2740420765980343,31.027974802716315,7.417169574480645,0.2688427277623935,96.60594763633634,0.24360395147893815,2.629345259522532,0.6370120063018703
Delaware County,IN,9510.333333333334,40.825,-55511895.583333336,15.798950918653384,3.2240769680558294,23.578278872586452,7.072458081730904,0.3793981350153228,91.70945209169226,4.574709011279846,2.1001566272665175,0.6729719627202783
Delaware County,NY,1189.5142857142857,47.86,-95193679.11428571,12.343478704640527,2.669414153610781,21.891690692495718,9.803303032312591,2.064746458048984,93.76048643493117,1.2135348464492617,3.338178238088491,2.317360620166818
Delaware County,OH,18266.909090909092,-60606023.872727275,-60513238.36363637,4.3682498272128045,0.9935461600974826,14.233906864656547,19.129606552866292,0.3269627540222421,88.47909919418902,2.820787375246367,2.1940820401164047,5.885504877810311
Delaware County,OK,4883.111111111111,42.044444444444444,38307.77777777778,22.888135766835255,2.4025067634653268,22.06051123072789,6.414384571951891,0.5879043380324038,58.69578808266984,0.6003329458765955,4.125618651486589,1.307926816207003
Delaware County,PA,14839.552631578947,38.96315789473684,-17452821.52631579,8.787990723164706,3.0551114039299,19.778144049255815,14.09865928451973,0.5407843985539834,74.89498001537342,16.752365998012912,3.3443076108991368,4.815787600365036
Delta County,CO,4437.142857142857,51.628571428571426,51089.57142857143,15.62966287980237,2.1345493054289433,21.706561812880345,10.805697164497394,0.37945591938512563,95.50391438359013,1.5157964198239993,13.283081308043547,0.7999894241118266
Delta County,MI,3707.0,47.910000000000004,49719.0,11.278450095578973,1.5782155258495831,26.462364572578462,8.989822714932748,0.47327468382199606,94.7824564216975,0.11751555100516528,0.9967121201512203,0.2768865633848764
Delta County,TX,823.3333333333334,44.86666666666667,52665.5,18.497630521323504,1.2977308180550688,23.140566016558992,12.08346369743043,0.7245884729826654,93.88251674051064,2.974626400996264,5.5981122662746685,0.13318112633181126
Denali Borough,AK,511.25,37.3,-166604687.25,10.179241451891508,2.0012626262626263,11.922359209307114,12.154672432135627,0.0,82.62440591998916,5.179587934401071,0.19818799546998866,1.5289074207534004
Dent County,MO,3834.75,48.125,-333311893.75,12.681904541603911,1.5793434997805633,18.700987167477077,11.443545958312297,1.0362241403423211,97.90961568481572,0.11424219345011424,2.2275567040098845,0.05192826975005192
Denton County,TX,34467.61538461538,36.17307692307692,87015.53846153847,8.522487079270071,2.3391127400583374,10.6079348527824,18.546353622816397,0.826529162243798,77.94384805560466,8.452104215851396,20.048572150339012,6.38055104817811
Denver County,CO,23465.275862068964,-91953992.98620689,-91889957.10344827,12.120982101415827,2.3227851215312456,8.554955019601795,24.10328173138752,1.046700004471024,77.06797873829449,8.551441929331139,25.408291006932217,3.612143144067297
Des Moines County,IA,5543.142857142857,42.471428571428575,56805.142857142855,7.779779789399248,2.885467118372381,19.75316644715011,8.617165311154897,0.17267519596197592,93.80767596343831,2.207171928900902,3.8008717544170563,0.706835320059345
Deschutes County,OR,26457.0,44.614285714285714,-95181518.0,9.542349197625237,2.4192701156127967,14.592188497115513,13.214094698665265,0.29856223904070994,94.58745463550092,0.4096872021839797,5.8385496078732055,0.6912676898145981
Desha County,AR,1558.625,-83333292.9125,-249979582.375,27.917548428167095,5.342012637345735,35.927559704089845,4.544057901403272,0.7935466292642287,51.527687389556704,46.32287581906779,1.9162797557568936,0.11355539722123263
Deuel County,NE,915.5,45.5,48653.0,8.22925282602702,2.3122039251071507,18.793455648294362,8.693636112990951,0.1344086021505376,94.95507180991052,0.2097902097902098,9.577349174123366,0.5933403514048676
Deuel County,SD,780.8333333333334,40.449999999999996,64052.0,9.631632665053743,0.44821826376903423,25.47615327052991,13.445134358197125,0.5513999538898994,98.75665243806834,0.008516436722875134,4.038755895584921,0.0
Dewey County,OK,409.3333333333333,49.01666666666667,60496.5,10.632243528374739,0.7501518659913708,20.472477062607066,16.75430964454207,0.23902951254559524,92.47224182707014,0.2450980392156863,5.085861242086808,0.0573394495412844
Dewey County,SD,834.875,35.025,-166624269.25,25.47360518167963,5.818558227047838,18.079847496820634,6.891684594949137,0.0,40.626467986107514,0.09947737686139747,0.12866983633824475,0.0143184421534937
Dickens County,TX,566.5,47.6,-166633825.25,18.42848290754845,2.0357946148891206,29.045684267007974,10.341424370763127,0.7632026425128293,93.93808725507947,1.4219228432656525,19.43502097104738,0.1725219573400251
Dickenson County,VA,1796.5,46.3125,-83309180.125,28.09752465813603,1.6879408770087856,23.695950034091005,4.889198214551422,1.6776440225367626,97.639661958791,1.2208878097008562,0.5297669065881404,0.06482281763180639
Dickey County,ND,1592.0,40.86666666666667,74949.0,3.561724778434295,0.9540218530846624,15.317833609637468,13.067905117828543,0.14426823998804658,95.84076960169627,1.4656549649619042,3.4642545466615586,0.15910898965791567
Dickinson County,IA,2458.5714285714284,47.5,55934.42857142857,9.925147022642662,1.6171401950457938,18.771457436220167,14.439178716638233,0.07504180097373739,96.34816564936845,0.4226966419539065,2.931565171887795,1.9182029373947198
Dickinson County,KS,2406.125,44.225,48518.0,10.689317573151616,1.849491198593357,19.336319375138252,9.705237639177994,0.22201604584784965,96.07911150203371,0.8272718393692062,3.835408955180836,0.5328646618250018
Dickinson County,MI,2310.5454545454545,46.77272727272727,49555.36363636364,13.746066394252473,2.1007126832606207,26.332271476290455,9.513836075150929,0.24928908756563734,97.26751406574043,0.18462028006296938,1.4327110789682136,0.2932193485680765
Dickson County,TN,7661.142857142857,40.199999999999996,-95191069.28571428,13.35774185616171,1.3245059399503387,24.570061074126688,6.949430588870776,0.781836344455969,94.59307464172653,2.7368792563702256,2.055541223268666,0.20513069810597745
Dillingham Census Area,AK,708.7142857142857,32.114285714285714,42701.142857142855,22.47434040125676,9.06347174376462,20.871932508973632,3.0455261933529307,0.16042487336598432,8.499336679763088,1.3954995713062068,1.0518493111530327,0.685402366074635
Dillon County,SC,4466.142857142857,43.771428571428565,-95213799.0,30.52488992665033,1.7232502450508225,23.54187607839744,4.014164029231558,1.4275921644717313,45.194421310266094,44.909594696110766,2.5261222897749955,0.044709596953007254
Dimmit County,TX,2606.5,43.675,25254.25,27.443266928960117,4.176481929813418,16.586168489651065,3.8550960293873486,4.7885084110823986,95.02122495874379,0.04882998965324675,91.0543619898366,0.7703340025997829
Dinwiddie County,VA,2187.1428571428573,42.4,66061.71428571429,11.767284397329359,2.8802641001396934,21.99767940729266,9.650956385743154,0.17867757195278983,72.68239990195711,25.092246331921153,0.46505290277935474,0.37529513556541605
District of Columbia,DC,13069.490566037735,-289308156.8792453,-377317710.6603774,11.1079673297777,2.969574801907468,7.155440467957116,16.80819406277285,0.6376164316802192,55.6741023122018,29.18454074041453,11.642113711415135,6.9456733476699615
Divide County,ND,510.25,48.075,-333307437.25,9.197977110692037,0.8191209818092822,21.663235429207674,14.93641291194516,0.03453038674033147,95.08905782046966,1.6490962053668379,2.2513014036733066,1.1184997436919748
Dixie County,FL,4017.75,50.2,-166631866.25,11.328006955640024,0.8291380847117262,15.522141552464742,5.425226068397698,0.7711018515497046,88.80340072457973,7.278577142337248,2.434968257284739,0.31688700213979626
Dixon County,NE,699.625,44.1625,59046.0,6.958592293447733,1.0660240836475214,24.659391153132333,8.1809791680961,0.39130313561962515,96.2568150153591,0.1501007112318075,5.399537462443662,0.8952779183838916
Doa Ana County,NM,8375.48,-26666633.72,-159969139.52,25.931694682020108,4.1771596684543715,11.448718996039586,7.0473663072567065,1.1334395201146257,89.18785925029334,1.7405763303132542,71.79828885450665,0.6248161409028985
Doddridge County,WV,1311.25,48.025000000000006,-166628851.0,13.572910936618312,0.5330213208528342,20.60322854828555,17.295923645412152,0.18200728029121166,99.47997919916797,0.0,0.052002080083203325,0.07150286011440457
Dodge County,GA,4885.75,43.325,43829.75,16.199734515085943,1.5716629323749722,27.051927436449333,6.193850215063774,0.4217041486280063,68.9380373833417,28.258482986933277,3.455913475984377,0.15395784237992166
Dodge County,MN,3394.0,39.4,75492.0,6.007048276582091,1.7660542475673842,21.00658018323303,11.56387823844081,0.28346991760454804,94.71195259508845,0.47710427314101445,5.6581902961145865,0.5937914146422802
Dodge County,NE,3873.6,43.6,56654.0,11.015529469194814,1.336610923533554,23.060692517257408,8.251855470668415,0.3427050031671367,95.06265631325059,0.304505841856124,6.04470521924641,0.2374555673973593
Dodge County,WI,4299.0952380952385,46.31904761904762,62487.09523809524,7.517219474306243,1.9316747401437842,29.908479798246905,7.542370487605221,0.5172314114534592,94.74576575400971,2.1674479916153233,2.8459918905469483,0.6390702797754292
Dolores County,CO,588.0,48.13333333333333,46756.0,10.294689929605296,2.7518490943648595,18.695999588797466,14.490488781892699,0.15444015444015444,94.175640246002,0.0,4.789510006901311,0.0
Doniphan County,KS,1068.142857142857,43.51428571428572,48966.57142857143,11.90512711461434,2.2262179410124925,22.329656706655467,10.59960507850389,0.24592469177033438,88.42319646222101,5.550946952667183,2.6354256453779326,0.28996429923547934
Donley County,TX,1119.6666666666667,42.93333333333334,56689.333333333336,10.310912402549123,0.45438657811953864,18.374752215781452,8.86984691636182,0.6760617371185192,76.1035424511634,2.202027263194687,26.089683743833053,0.20809636806458362
Dooly County,GA,2724.8,44.08,43504.2,21.737112546143095,3.744600849304848,21.681172383891287,6.138989126681677,1.2374644496462441,46.52441916929838,46.2693650153042,6.743061410351958,0.03392705682782018
Door County,WI,2695.9,57.779999999999994,67149.2,6.394166897024859,1.5079127512212591,18.18555188583538,22.418344069446658,0.1489602746149002,98.22877142855394,0.16121516415307197,2.2990000932788073,0.30156965567097294
Dorado Municipio,PR,18547.5,-333333312.5,-333318046.5,33.07184256638361,7.812373635260816,18.94594958889338,14.390079525542523,1.431459765467044,77.77328480927349,12.670171182100011,97.81911308801725,0.1267017118210001
Dorchester County,MD,1958.1875,-41666618.94375,-41610356.75,8.371149639874183,2.3736095304802936,28.921709477630667,7.780474115827582,0.3475751701276257,85.15468284893682,11.223188882250323,2.8301007437640067,0.4606422796082811
Dorchester County,SC,25065.777777777777,38.87777777777777,51687.11111111111,16.70298809089438,2.6089121424002375,18.80000956335963,8.730662979955037,1.4104254819276687,58.09460388165937,35.450526340261604,4.0817331546079325,1.2293421483039786
Dougherty County,GA,24159.75,36.45,43176.5,25.061062001256808,5.603439822028041,15.489741870352091,8.20180041143842,0.8781664795395816,30.647302350349538,64.84772285038387,3.096314138535937,1.2669853415642636
Douglas County,CO,24026.64285714286,41.17857142857143,117395.57142857143,4.189365514554951,1.6725789241192388,8.343845116716308,23.093487248032663,0.11472571054289948,89.83883105770701,1.446538729023232,9.970555295744045,3.365097117634563
Douglas County,GA,36231.25,38.225,64903.75,12.75231532266584,3.306184434059629,16.875765662361083,11.079275386482228,0.6655487603802657,51.73897307589016,41.18577120073491,9.061580665663431,1.5870084949848122
Douglas County,IL,2526.1111111111113,42.888888888888886,-74022560.44444445,18.145163565211476,1.6851300810773862,23.241265899752896,7.700761585676592,0.33442838867314534,97.15223856443005,0.5311028355234121,4.026644401933163,0.37867317801901257
Douglas County,KS,15024.5,32.525,-83276454.375,13.015766895762892,3.215151294011141,10.267004258051701,13.171259036226747,0.2262551057904273,84.03210292461588,4.261224836263333,5.936818209341033,4.270003408890449
Douglas County,MN,3882.4,46.87,66200.7,7.690784613988906,1.5001769326448917,20.980276376137166,11.680928472732695,0.20665519927511408,98.4102747800235,0.18546291520602548,0.9679717462910056,0.16572275824501995
Douglas County,MO,2673.25,52.275,38273.0,20.967407260325885,3.9222008667342245,31.526320553673198,3.180957304918579,0.616609813649783,96.99368617453045,0.26624466125818363,1.2132516462386573,1.9259667120768094
Douglas County,NE,17026.242424242424,35.054545454545455,-20134296.90909091,11.269159315844318,2.1898169078576952,11.667993770294212,15.720007835978473,0.8782245973799079,79.78975280265931,10.801773588736586,11.661327835821544,3.5336384672078185
Douglas County,NV,5815.625,53.5875,75240.0,6.613585096915042,1.427787602991054,13.628798492372768,18.186400710883127,0.252638172181242,87.30267816604437,0.7544632301784179,10.791734628899512,4.206576809996804
Douglas County,OR,4351.64,49.11600000000001,-26621371.32,14.716566036848063,4.689441483345877,21.052389410598913,7.055804822336646,0.17681566054034015,91.0489110353244,0.38198451781953097,4.867638641510244,0.6802342090565382
Douglas County,SD,604.0,-133333291.5,-133289934.8,5.2174094214563365,0.5356577578799802,21.93387794885551,6.718147930078725,0.18541129652240762,93.91152219094649,0.0,0.3909465020576132,0.0
Douglas County,WA,5266.875,40.7625,55211.25,16.885369153596145,1.4880695537685098,18.88119096687864,7.437625386316212,1.3106631807865803,63.32130630174206,0.259051299652409,32.33363998266197,0.3924651036936947
Douglas County,WI,4388.4,47.9,64801.5,8.636960824398901,2.861365386556003,20.87044787759905,12.027698748316638,0.41591397666161506,94.54594293427252,0.8249653571867495,0.9942549363572499,0.4209699857633799
Drew County,AR,5743.333333333333,42.46666666666667,40662.0,17.823787956647077,3.6342252180651626,29.30629350689951,8.947873221214383,0.9603711358419655,47.63469466091601,49.063695778656104,2.8970570222709733,0.9410853496780996
DuPage County,IL,26674.944444444445,41.44722222222222,-18422177.833333332,5.704606333324808,2.0736773414126977,11.99999632931685,21.140668589494894,0.772935898060696,79.1452187959342,4.041048462187415,12.821294539265827,11.00774931190653
Dubois County,IN,4818.111111111111,41.455555555555556,-74013410.1111111,7.2000804441756765,0.9645136822912797,25.312690638783547,11.468802403782803,0.9474780627798837,97.35280120976603,0.887441821089778,3.0596948300320057,0.4068871882209796
Dubuque County,IA,7073.071428571428,42.285714285714285,73228.71428571429,5.83278109325776,1.2369738697606785,25.83679205629494,11.27289365222455,0.3971091094394924,97.0113477459987,1.0377117269503102,2.4378374580433055,0.5486752391649199
Duchesne County,UT,1867.5833333333333,35.11666666666667,-55493676.583333336,11.571163595140723,2.466205878343984,21.579030257952024,5.512832896254491,0.3026419583447048,93.49529815762702,0.1479774483688791,4.547841600768705,0.18652770221905435
Dukes County,MA,2885.3333333333335,49.96666666666667,-111044933.66666667,7.075507048610003,1.5605033195997275,15.458003991989273,24.627070616920587,0.05704506560182543,90.2876791104685,3.3953842950321333,3.26779100222933,0.3256695431496387
Dundy County,NE,462.5,41.2,40051.25,11.956761552947995,1.7867463529808585,16.849265406993716,10.459276412375326,0.15296610169491526,99.39406779661017,0.23531073446327683,11.977542372881356,0.0
Dunklin County,MO,2516.0,40.166666666666664,32879.833333333336,29.126894761986616,3.208426821277444,23.05965376707461,3.5915069454332706,1.2705081900107449,88.1675374318503,5.945786405927902,7.270446081156536,0.8386085393074613
Dunn County,ND,739.0,38.03333333333333,73979.0,12.95469421878198,1.9038972360281194,16.322931136627933,9.36733097543789,0.4738962198880288,71.14775859609931,1.3552282065204133,4.264438901370182,0.8417474407777553
Dunn County,WI,4409.2,42.04,-66610560.0,8.227031227762929,1.5677641727670917,25.89486174258254,9.658030171682674,0.40816333945419847,96.5263208099453,0.2024656225556974,1.8103911034247993,1.2352579377105026
Duplin County,NC,5069.416666666667,40.93333333333333,41697.916666666664,22.604321158463282,3.56320693417655,17.91607135121453,5.077312981444146,2.3671736588210965,68.43191169998987,24.530034179252777,23.431982946765014,0.40023384436960674
Durham County,NC,33481.88888888889,37.48888888888889,73753.77777777778,12.6361403516322,2.027092127005514,10.947600076708577,16.871674706084587,2.070801911238542,53.00378584328688,33.788345159588935,12.19492163327307,6.930600648899237
Dutchess County,NY,8715.264705882353,-19607801.158823527,-58744224.35294118,8.26617559078022,2.2304455160695853,15.189938151224888,12.193177151177943,0.8789519159114274,84.77358057992274,5.792322757495383,9.426452163756082,3.6091613756122585
Duval County,FL,27591.558823529413,36.182352941176475,-19552743.970588237,13.96649333748094,2.7747291794911977,15.492277168166243,12.486694832504712,0.703095130114023,62.139293457559795,28.36121486308485,9.37417741170915,3.6863957344412195
Duval County,TX,2326.0,39.22,45476.2,21.157812227077578,3.8743932254446163,17.80620912787326,4.0534071148106205,0.9844519984965325,97.20013387149001,0.5157692977870709,90.83856005858526,0.0
Dyer County,TN,5217.142857142857,45.728571428571435,-190442699.0,20.451599715671257,2.034034423513573,25.66383634464882,6.191551614277643,0.27047833188372905,93.80522159410215,4.080415642529801,1.1285653246219052,0.41378031525814774
Eagle County,CO,4647.818181818182,36.10909090909091,-60534097.45454545,5.467301907807468,1.3614219649348953,16.504935850370092,20.37716932373255,0.22313907436428657,93.4668700748594,0.767891800621732,28.809231409942132,0.3542988650727954
Early County,GA,3178.6666666666665,45.53333333333333,32568.333333333332,26.881085254286173,3.110556462542304,21.916794846903215,6.219184626467136,0.27604657171606867,50.44011786834606,47.64987693127907,3.7683280086089748,0.2452245740836345
East Baton Rouge Parish,LA,19255.391304347828,-28985474.59130435,-57917928.82608695,16.673769449629024,3.4932286788266236,15.56640473900377,13.018746938519644,0.5843870488021939,48.479141152030934,45.80301835258813,3.7107723497888188,2.259059118676928
East Carroll Parish,LA,2313.3333333333335,41.699999999999996,44467.0,20.483957855702133,1.6969503354665154,19.259325695789784,2.5950393551024966,0.35559678416821283,57.37361209342267,41.23796881886858,0.2009894867037724,0.0
East Feliciana Parish,LA,3396.1666666666665,43.6,48699.333333333336,16.37685823339657,1.921470485559989,25.76244161472459,8.442312307320405,0.4036490146069906,55.05436851079087,42.29329451416654,0.9791975710105337,0.444405301117712
Eastland County,TX,2400.25,43.925,-83301564.875,17.414316930257858,2.0100945661496135,22.270832504173086,5.721690431930787,0.6018782361592838,95.33841883110398,1.9017070125398217,13.574600469145018,0.2992727735585684
Eaton County,MI,10610.818181818182,41.67272727272727,63867.09090909091,9.191833020636627,2.259041659291888,18.781957915199666,10.311700520171614,0.4121953152359908,92.39485087051307,2.604622388203701,4.359295170550375,1.0503013556065197
Eau Claire County,WI,15193.0,37.31428571428571,61115.57142857143,12.10730209149061,1.6641174008583255,18.006770090034642,10.076250763090984,0.9833418993028954,94.06866639084446,0.6370987273348308,1.9705179590919593,2.668662426943978
Echols County,GA,828.0,43.3,37292.0,12.439613526570048,0.7246376811594203,30.43478260869565,7.246376811594203,0.0,76.08695652173913,9.541062801932368,19.444444444444443,0.0
Ector County,TX,18358.222222222223,-74074044.92222221,-74015876.77777778,10.911368618475276,2.227993029964233,12.456688643906446,6.934366452049392,1.2502943082226659,84.55482194105915,2.9574060582645485,53.63353116908081,1.126466209915939
Eddy County,ND,884.6666666666666,44.46666666666667,58027.666666666664,10.769672233472965,0.6133235004916421,17.18322076810214,13.37743085416262,0.7698041985309302,73.35107155627067,0.0,2.3466893530976534,0.0
Eddy County,NM,7212.0,-166666635.275,-333298123.125,7.542903611098845,2.7047668061147343,30.2944985867152,2.457473728097243,2.005996271113067,93.98477599693064,0.3937723568421182,53.120038820744654,0.09158487389830702
Edgar County,IL,2140.875,47.7875,50972.75,15.327618321262449,3.886923445076114,27.48453632345109,7.885338909866114,0.6273668774934031,97.3865031496181,0.2354796345295003,1.3198731036275826,0.9121179478318013
Edgecombe County,NC,8075.5,37.51666666666667,40136.333333333336,19.352767362344377,2.518789939639255,18.15191482208613,4.823220097064756,0.8842975996235088,49.98004722704987,45.48449035335349,4.125270988426152,0.2782715062739864
Edgefield County,SC,7118.4,45.06,52414.2,12.886970551274226,3.0773206033613683,20.401686758042608,8.139386231483048,1.2850526642620208,66.26759126987147,30.514659434239,3.8687851463219594,0.18624063714460576
Edmonson County,KY,1443.4,-133333298.32000001,-133298122.6,33.521715687172104,4.949737649188928,26.45875875077101,4.658642591764763,1.155646085060784,95.13829735599168,2.11340206185567,0.30836689699343506,0.46296296296296297
Edmunds County,SD,964.5,42.2,61799.5,7.116022180573205,0.5280123263135645,23.203136620614327,11.351032332120035,0.1250324050205207,97.43121883677817,0.24813507286396297,2.1672602559029155,0.15137579600890866
Edwards County,IL,1371.75,48.925,58220.5,10.47427043732086,2.083614507723577,21.76472609935835,5.2965499055208625,0.3172097447840976,96.77111816629024,0.5877089904903854,0.741839805072265,0.116993272886809
Edwards County,KS,730.0,45.7,48449.5,11.364399512480741,1.773128373364371,14.529799293681803,11.271000798582028,0.9388495619645474,95.65964009206783,0.1375894331315355,19.533996561577485,0.5350173014758444
Edwards County,TX,871.5,57.25,53077.0,4.428044280442805,0.0,6.642066420664206,11.93900400542467,4.3357933579335795,99.81549815498155,0.0,31.211562115621156,0.0
Effingham County,GA,9159.285714285714,35.24285714285714,69038.42857142857,6.0174879410447355,1.7716784193835664,21.18092348619673,7.257534678205453,0.4577855090395717,83.76433344494407,13.438147652906995,3.9151731283776123,0.40172053214223485
Effingham County,IL,4265.75,41.825,57259.125,10.027233705957478,1.5235796749040695,24.000775210275034,8.204347670118693,1.1001529369354448,98.30621222066048,0.3354176743464434,0.5820459972963857,0.3708164408835637
El Dorado County,CA,8567.772727272728,-60606017.22272728,-90835403.9090909,8.312362496155288,2.657569750337062,15.576305080290311,14.831478494017215,0.28051512435377385,88.77644583843512,0.4810631300049769,9.782059210402558,2.1695044103734147
El Paso County,CO,15935.454545454546,-15151479.40227273,-45385697.79545455,8.139005733670281,2.366491704660696,11.759065076572398,14.862124134344151,0.4000333376869843,83.56030859899631,5.213543907066809,14.805423448667382,2.3805729442694954
El Paso County,TX,27881.766666666666,32.54,-44400863.6,20.14329162838534,2.4616520039048573,10.174991541778427,8.706293316726516,1.7086773774546735,76.36294755035667,3.7486029521974333,77.52837356766355,1.2601944495985
Elbert County,CO,3584.6,45.660000000000004,76124.6,7.270102784871016,1.1858997686219852,22.691749807645486,13.650669010802488,0.32200189673879825,95.09056058615488,0.5412409229063095,8.040877569299445,0.167730443817723
Elbert County,GA,6739.333333333333,42.56666666666667,38811.333333333336,21.19217817992892,3.688175169614864,20.59224749943822,4.505434000787656,2.308720433884542,81.31569332758934,17.044367884158344,7.161472021657727,0.24228683204410065
Elk County,KS,489.6,53.879999999999995,42913.0,15.09354708519991,2.0920200471532797,22.096643285833927,7.005964454281134,0.9832181648349607,93.06863719564357,0.22396416573348263,3.073794923918207,0.43866827461452323
Elk County,PA,2520.1666666666665,47.324999999999996,53088.25,7.680244187023598,1.9669653762746926,33.43072855037483,10.762815248385522,0.4170129082378226,95.75414756586186,0.4935641579582837,0.3003209624607819,2.4251145412062303
Elkhart County,IN,18552.272727272728,34.67272727272727,64214.181818181816,8.990784950602713,1.8112626201399993,17.980404563930435,7.981079237043438,0.7331970709567649,91.22996134561528,3.3488009451181266,12.202781040796783,0.9194047477937798
Elko County,NV,3757.785714285714,-95238059.18571427,-238050110.35714287,19.347380284121687,3.4619100792860134,23.190371696356905,9.08176768487295,1.5101391997512688,83.20704163421156,1.5321428404824609,17.554905599369366,0.24121950909093742
Elliott County,KY,3036.5,33.9,33406.5,29.261634794381454,0.21436227224008575,22.21535886876892,2.8932325454579644,2.7751452586450047,97.27581279028223,2.393712040014291,0.1697034655234012,0.0
Ellis County,KS,4787.833333333333,46.35,53185.333333333336,9.776084093850443,1.3010433687091292,26.934294713719357,13.456020853219371,0.4608381521882868,96.89890633358995,0.21484939883485518,2.400198686678253,0.3179934255549394
Ellis County,OK,1044.0,44.675,54425.25,14.605686447967807,3.5870300601380585,24.37248281273381,9.999572136449542,0.6647378440570157,91.80232010696557,0.11054958938723942,7.249523050653442,0.6981315090871962
Ellis County,TX,14087.76923076923,37.176923076923075,73514.53846153847,9.784641812960173,2.4368603632275554,15.551958127212812,8.927397639003797,1.3188431581914108,79.46193474456283,8.489607885518929,34.0069179061268,0.40541942564744293
Ellsworth County,KS,1168.0,45.86,54681.8,12.493892379450607,3.070117461100437,20.848759955895513,9.842536602801413,0.48896678456022424,92.59476293677116,1.1640830652237497,5.664198334423773,1.0293493987781241
Elmore County,AL,9722.444444444445,40.96666666666667,61979.444444444445,11.171738604004178,1.986054118944734,19.385192808721417,10.674233678395833,0.39874980789431047,75.8808458209736,21.016800926277444,2.3843699868991224,0.34687911866363463
Elmore County,ID,4427.833333333333,-111111079.38333333,-111072494.83333333,15.920824968409853,3.000646517633369,26.81084170726901,7.285968680307221,0.31794652366677795,86.92516675348996,1.5279959100009017,16.595760817381436,1.544451018946994
Emanuel County,GA,3556.8571428571427,36.714285714285715,46594.71428571428,15.535819953716993,1.9628969221167532,18.94923959894757,4.062239456492546,0.7207592729202121,60.63198768365218,30.171803594929486,1.796382115179061,3.791143382003066
Emery County,UT,1124.111111111111,39.233333333333334,58484.666666666664,10.71965110056567,1.085454257053085,19.037023170182767,8.798824860116865,0.10879708927195941,98.30344739633456,0.056980056980056974,5.638214541323635,0.29551840784162453
Emmet County,IA,1896.6,45.18,-133294744.8,11.578628489795292,1.6914877808344724,26.698173123093994,8.268725030836398,0.6329577996482939,95.68341632784811,2.595311482966501,8.660356260042114,0.06983849847228284
Emmet County,MI,3533.0,46.21,50510.9,14.641517345026017,3.393175730470065,19.97934264699814,10.261924960501128,0.1782580278290084,92.33374205051034,1.098385099894433,1.307332608045313,0.3869474015846018
Emmons County,ND,563.5,47.949999999999996,53957.333333333336,10.651255159120906,0.48266004152232084,22.146789089071103,12.28525169073974,0.20065377829062658,97.46399908232364,0.0,0.8045745759536623,0.36607687614399015
Erath County,TX,10115.25,32.7,-166622524.75,10.152093274735014,3.8346374728247334,10.6350239569156,9.555444848229836,0.8883671887059575,86.09566397013555,4.04132152524333,22.884849259597473,1.5340597405633654
Erie County,NY,13982.151515151516,41.724242424242426,-20141818.96969697,12.782669449408603,2.126061169322599,17.99560691941713,12.280262463062355,0.7782570559021497,81.30113331612496,11.002545770560722,5.255806842701202,2.7302844819661782
Erie County,OH,9725.875,-83333291.2125,-83279364.0,6.907168905750218,2.232622521598958,33.80382334829136,10.397124461090886,0.23689220847487757,94.54164182157939,2.4608591261530535,3.5190210138985116,0.43101276403803357
Erie County,PA,9244.533333333333,39.419999999999995,-66618020.46666667,14.491136881803305,2.9505779060850896,22.56555599569889,9.64614712268364,0.7121993966586735,87.53830649440134,6.4136617093111505,3.2205777278661674,1.8090269007347188
Escambia County,AL,9349.5,36.4,-166638913.5,19.59970141992474,3.451654526252138,18.801003653237963,6.770142679787075,0.5209338476884836,65.77860049792099,20.283888092317294,1.730569353663534,0.16321417339101044
Escambia County,FL,18241.882352941175,38.0,-78386968.8235294,11.49976313898005,2.4748464038792846,15.191120838245316,9.488028410987189,0.4744938288274718,68.67171252032651,21.76393320025663,8.746899135543028,2.1590972397552513
Esmeralda County,NV,320.3333333333333,53.26666666666667,43552.333333333336,11.163095602810372,1.6799677527648083,29.67994439388345,8.801653449432962,0.0,97.7842274244647,0.7133592736705577,11.456282505904854,0.0
Essex County,MA,18231.81395348837,42.76046511627907,-15410249.604651162,10.117539554409197,2.441556934837335,14.95242067747034,18.573242096844464,0.9732054827042379,85.24472073900608,2.8986382450921258,15.032787492286042,2.586226931377899
Essex County,NJ,25679.612903225807,39.20967741935484,97568.64516129032,12.848847194277015,3.6278589169011752,15.052072232589781,16.641631255442476,1.0326244209929452,51.082373992497786,32.937529040966986,17.77335379057893,6.202625935265179
Essex County,NY,1213.4,50.00666666666667,-66612382.56666667,8.319176337970326,2.4598157197296464,22.933673941427934,12.778161736435266,0.6519310386872182,92.9714509598683,2.2236350448452122,2.342461800993388,0.6492371526392113
Essex County,VA,1215.111111111111,45.422222222222224,-74018075.44444445,8.510644766086465,0.8439848302391257,23.401972317061766,6.217026790285704,1.1997165234668032,48.7828959404397,42.20406318949805,6.063295959129292,0.9062404986318031
Essex County,VT,598.7272727272727,52.63636363636363,-60568743.90909091,13.558290958565372,2.0499781464369606,29.672331064172308,7.136764213507932,0.5247949109061992,96.56613397947125,0.8524645609095258,1.0001094688585395,0.3811830135853485
